fold,best_epoch,val_dice_metric,val_miou_metric,val_f1,val_precision,val_recall,val_sensitivity,val_specificity,val_hd95_metric,val_ASD
1,33,0.6426834464073181,0.5098562836647034,0.6838171482086182,0.6930714249610901,0.6748067140579224,0.6748067140579224,0.9738935828208923,49.88850402832031,17.22184181213379
2,63,0.6665343046188354,0.5270436406135559,0.7042235136032104,0.7309463024139404,0.6793856620788574,0.6793856620788574,0.9737706780433655,52.95402526855469,17.452123641967773
3,24,0.6253270506858826,0.4892710745334625,0.6596107482910156,0.6769062876701355,0.6431770324707031,0.6431770324707031,0.9680245518684387,58.788917541503906,20.707782745361328
