fold,best_epoch,val_dice_metric,val_miou_metric,val_f1,val_precision,val_recall,val_sensitivity,val_specificity,val_hd95_metric,val_ASD
1,45,0.6234403252601624,0.48581209778785706,0.6817016005516052,0.6363466382026672,0.7340179085731506,0.7340179085731506,0.9633554816246033,64.21089935302734,23.994478225708008
2,43,0.6383460164070129,0.5006341934204102,0.6777099967002869,0.6659635901451111,0.6898782253265381,0.6898782253265381,0.9637061953544617,58.03532409667969,22.393268585205078
3,51,0.6211283802986145,0.48360201716423035,0.6660699844360352,0.6630562543869019,0.6691111922264099,0.6691111922264099,0.9645845890045166,68.82546997070312,24.330781936645508
