fold,best_epoch,val_dice_metric,val_miou_metric,val_f1,val_precision,val_recall,val_sensitivity,val_specificity,val_hd95_metric,val_ASD
1,137,0.6795063614845276,0.5440605878829956,0.7274889945983887,0.6712724566459656,0.7939820885658264,0.7939820885658264,0.9660330414772034,46.45835876464844,16.62619972229004
2,137,0.6985313892364502,0.5648462772369385,0.736786425113678,0.7841335535049438,0.6948316097259521,0.6948316097259521,0.9799371957778931,46.82956314086914,15.623449325561523
3,146,0.6699209213256836,0.5355057716369629,0.7171448469161987,0.7326802611351013,0.702254593372345,0.702254593372345,0.9733130931854248,50.73786926269531,17.500761032104492
