val_dice_metric_mean,val_dice_metric_std,val_miou_metric_mean,val_miou_metric_std,val_f1_mean,val_f1_std,val_precision_mean,val_precision_std,val_recall_mean,val_recall_std,val_sensitivity_mean,val_sensitivity_std,val_specificity_mean,val_specificity_std,val_hd95_metric_mean,val_hd95_metric_std,val_ASD_mean,val_ASD_std
0.6521799564361572,0.02127383476526778,0.5202143987019857,0.01916172498480248,0.7077700893084208,0.007483150177608154,0.6887481808662415,0.02586269854546987,0.7291833957036337,0.017352366059214534,0.7291833957036337,0.017352366059214534,0.9673851132392883,0.004295114888182478,59.51516850789388,4.44254980808252,21.197704315185547,2.1219866734323447
