val_dice_metric_mean,val_dice_metric_std,val_miou_metric_mean,val_miou_metric_std,val_f1_mean,val_f1_std,val_precision_mean,val_precision_std,val_recall_mean,val_recall_std,val_sensitivity_mean,val_sensitivity_std,val_specificity_mean,val_specificity_std,val_hd95_metric_mean,val_hd95_metric_std,val_ASD_mean,val_ASD_std
0.6239598393440247,0.0007803609454574998,0.483379324277242,0.00067060130449136,0.6929687261581421,0.0030159545146221734,0.6777068376541138,0.006969282513336076,0.7090541124343872,0.0070655880578210555,0.7090541124343872,0.0070655880578210555,0.9667394757270813,0.002142065813442724,61.324625651041664,1.6482764587107805,23.7582524617513,0.864637529617635
