fold,best_epoch,val_dice_metric,val_miou_metric,val_f1,val_precision,val_recall,val_sensitivity,val_specificity,val_hd95_metric,val_ASD
1,110,0.49194222688674927,0.3536505401134491,0.548626720905304,0.4153159260749817,0.8079761862754822,0.8079761862754822,0.8975011706352234,85.16371154785156,38.84414291381836
2,147,0.5089196562767029,0.3719797432422638,0.5908129811286926,0.4986742436885834,0.7247170805931091,0.7247170805931091,0.9251672625541687,77.10173797607422,32.606475830078125
3,102,0.5008902549743652,0.3756365478038788,0.628957986831665,0.6312404870986938,0.6266917586326599,0.6266917586326599,0.9620493650436401,72.08695220947266,29.53166389465332
