fold,best_epoch,val_dice_metric,val_miou_metric,val_f1,val_precision,val_recall,val_sensitivity,val_specificity,val_hd95_metric,val_ASD
1,14,0.6612200736999512,0.5314600467681885,0.7221012115478516,0.6955230832099915,0.7507913708686829,0.7507913708686829,0.9712874889373779,53.6712760925293,18.362640380859375
2,92,0.7190489172935486,0.5929418206214905,0.7560189962387085,0.8101535439491272,0.7086659669876099,0.7086659669876099,0.9825822114944458,43.574554443359375,13.957244873046875
3,26,0.6832076907157898,0.5520743727684021,0.746465265750885,0.7517995834350586,0.7412061095237732,0.7412061095237732,0.9745125770568848,52.801822662353516,17.731754302978516
