val_dice_metric_mean,val_dice_metric_std,val_miou_metric_mean,val_miou_metric_std,val_f1_mean,val_f1_std,val_precision_mean,val_precision_std,val_recall_mean,val_recall_std,val_sensitivity_mean,val_sensitivity_std,val_specificity_mean,val_specificity_std,val_hd95_metric_mean,val_hd95_metric_std,val_ASD_mean,val_ASD_std
0.7030467987060547,0.006250380588328348,0.5777814984321594,0.008430564538533636,0.7522913416226705,0.013888840452767226,0.759562095006307,0.04469723156481355,0.7501326600710551,0.04572193175226616,0.7501326600710551,0.04572193175226616,0.9758132696151733,0.00820711800066759,48.700008392333984,5.325027419714435,inf,
